frquency,impedance,wine_id,wine_name,Unnamed: 10,类别,类别编码
104,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
105,991,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
106,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
107,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
108,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
109,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
110,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
111,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
112,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
113,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
114,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
115,991,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
116,991,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
117,991,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
118,991,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
119,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
120,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
20,985,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
21,984,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
22,985,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
23,985,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
24,985,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
25,985,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
26,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
27,985,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
28,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
29,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
30,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
31,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
32,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
33,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
34,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
35,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
36,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
37,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
38,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
39,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
40,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
41,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
42,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
43,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
44,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
45,984,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
47,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
48,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
52,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
53,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
54,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
55,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
60,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
61,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
62,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
63,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
64,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
65,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
66,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
67,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
68,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
69,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
70,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
71,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
72,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
73,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
74,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
75,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
76,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
77,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
78,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
79,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
80,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
81,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
82,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
83,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
85,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
86,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
91,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
92,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
93,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
20,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
21,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
22,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
23,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
24,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
25,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
26,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
27,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
28,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
29,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
30,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
31,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
32,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
33,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
34,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
35,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
36,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
37,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
38,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
39,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
40,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
42,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
43,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
44,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
45,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
46,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
47,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
48,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
52,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
53,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
54,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
60,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
61,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
62,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
63,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
64,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
65,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
66,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
67,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
68,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
69,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
70,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
71,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
72,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
73,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
74,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
76,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
77,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
78,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
79,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
80,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
81,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
82,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
83,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
84,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
85,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
86,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
87,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
91,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
92,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
93,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
97,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
98,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
99,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
100,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
101,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
102,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
103,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
104,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
105,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
106,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
107,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
108,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
109,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
110,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
111,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
112,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
113,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
114,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
115,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
116,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
117,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
118,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
119,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
120,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
20,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
21,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
22,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
23,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
24,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
25,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
26,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
28,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
29,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
30,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
31,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
32,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
33,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
34,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
35,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
36,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
37,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
38,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
39,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
40,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
41,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
42,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
43,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
44,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
45,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
46,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
47,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
48,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
52,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
53,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
54,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
60,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
61,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
62,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
63,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
64,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
65,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
66,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
67,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
68,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
70,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
71,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
72,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
73,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
74,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
75,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
76,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
77,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
78,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
79,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
80,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
81,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
82,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
83,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
84,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
85,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
86,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
87,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
91,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
92,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
93,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
97,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
98,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
99,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
100,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
101,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
102,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
103,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
104,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
105,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
106,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
107,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
108,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
109,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
110,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
111,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
112,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
113,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
114,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
115,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
116,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
117,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
118,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
119,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
120,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
20,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
21,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
22,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
23,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
24,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
25,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
27,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
28,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
29,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
30,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
31,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
32,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
33,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
34,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
35,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
36,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
37,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
38,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
39,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
40,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
41,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
42,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
43,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
44,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
45,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
46,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
47,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
48,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
52,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
53,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
54,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
60,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
61,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
62,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
63,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
64,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
65,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
66,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
67,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
68,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
69,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
70,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
71,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
72,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
73,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
74,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
75,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
76,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
77,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
78,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
79,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
80,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
81,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
82,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
83,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
84,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
85,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
86,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
87,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
20,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
21,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
22,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
23,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
24,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
25,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
26,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
27,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
28,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
29,1001,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
30,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
31,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
32,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
33,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
34,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
35,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
36,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
37,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
38,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
40,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
41,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
42,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
43,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
44,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
45,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
46,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
50,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
51,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
52,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
56,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
60,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
61,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
62,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
63,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
64,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
65,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
66,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
67,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
68,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
69,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
70,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
71,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
72,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
73,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
74,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
75,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
76,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
77,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
78,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
79,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
80,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
81,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
82,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
83,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
84,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
85,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
86,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
87,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
88,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
89,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
93,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
94,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
95,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
96,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
100,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
102,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
103,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
104,1000,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
105,999,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
